xcorn,ycorn
103.74009,1.3313732
103.742,1.3313732
103.742,1.333286
103.74009,1.333286
103.74009,1.3313732
103.742,1.3313732
103.743904,1.3313732
103.743904,1.333286
103.742,1.333286
103.742,1.3313732
103.74009,1.333286
103.742,1.333286
103.742,1.3351989
103.74009,1.3351989
103.74009,1.333286
103.742,1.333286
103.743904,1.333286
103.743904,1.3351989
103.742,1.3351989
103.742,1.333286
103.7399,1.331182
103.742,1.331182
103.742,1.333286
103.7399,1.333286
103.7399,1.331182
103.742,1.331182
103.744095,1.331182
103.744095,1.333286
103.742,1.333286
103.742,1.331182
103.7399,1.333286
103.742,1.333286
103.742,1.3353901
103.7399,1.3353901
103.7399,1.333286
103.742,1.333286
103.744095,1.333286
103.744095,1.3353901
103.742,1.3353901
103.742,1.333286
103.739685,1.3309716
103.742,1.3309716
103.742,1.333286
103.739685,1.333286
103.739685,1.3309716
103.742,1.3309716
103.74431,1.3309716
103.74431,1.333286
103.742,1.333286
103.742,1.3309716
103.739685,1.333286
103.742,1.333286
103.742,1.3356005
103.739685,1.3356005
103.739685,1.333286
103.742,1.333286
103.74431,1.333286
103.74431,1.3356005
103.742,1.3356005
103.742,1.333286
103.73946,1.3307402
103.742,1.3307402
103.742,1.333286
103.73946,1.333286
103.73946,1.3307402
103.742,1.3307402
103.74454,1.3307402
103.74454,1.333286
103.742,1.333286
103.742,1.3307402
103.73946,1.333286
103.742,1.333286
103.742,1.335832
103.73946,1.335832
103.73946,1.333286
103.742,1.333286
103.74454,1.333286
103.74454,1.335832
103.742,1.335832
103.742,1.333286
103.739204,1.3304856
103.742,1.3304856
103.742,1.333286
103.739204,1.333286
103.739204,1.3304856
103.742,1.3304856
103.74478,1.3304856
103.74478,1.333286
103.742,1.333286
103.742,1.3304856
103.739204,1.333286
103.742,1.333286
103.742,1.3360865
103.739204,1.3360865
103.739204,1.333286
103.742,1.333286
103.74478,1.333286
103.74478,1.3360865
103.742,1.3360865
103.742,1.333286
103.73892,1.3302054
103.742,1.3302054
103.742,1.333286
103.73892,1.333286
103.73892,1.3302054
103.742,1.3302054
103.74507,1.3302054
103.74507,1.333286
103.742,1.333286
103.742,1.3302054
103.73892,1.333286
103.742,1.333286
103.742,1.3363665
103.73892,1.3363665
103.73892,1.333286
103.742,1.333286
103.74507,1.333286
103.74507,1.3363665
103.742,1.3363665
103.742,1.333286
103.73862,1.3298975
103.742,1.3298975
103.742,1.333286
103.73862,1.333286
103.73862,1.3298975
103.742,1.3298975
103.74538,1.3298975
103.74538,1.333286
103.742,1.333286
103.742,1.3298975
103.73862,1.333286
103.742,1.333286
103.742,1.3366747
103.73862,1.3366747
103.73862,1.333286
103.742,1.333286
103.74538,1.333286
103.74538,1.3366747
103.742,1.3366747
103.742,1.333286
103.73827,1.3295586
103.742,1.3295586
103.742,1.333286
103.73827,1.333286
103.73827,1.3295586
103.742,1.3295586
103.745705,1.3295586
103.745705,1.333286
103.742,1.333286
103.742,1.3295586
103.73827,1.333286
103.742,1.333286
103.742,1.3370135
103.73827,1.3370135
103.73827,1.333286
103.742,1.333286
103.745705,1.333286
103.745705,1.3370135
103.742,1.3370135
103.742,1.333286
103.73791,1.3291858
103.742,1.3291858
103.742,1.333286
103.73791,1.333286
103.73791,1.3291858
103.742,1.3291858
103.746086,1.3291858
103.746086,1.333286
103.742,1.333286
103.742,1.3291858
103.73791,1.333286
103.742,1.333286
103.742,1.3373863
103.73791,1.3373863
103.73791,1.333286
103.742,1.333286
103.746086,1.333286
103.746086,1.3373863
103.742,1.3373863
103.742,1.333286
103.7375,1.3287759
103.742,1.3287759
103.742,1.333286
103.7375,1.333286
103.7375,1.3287759
103.742,1.3287759
103.7465,1.3287759
103.7465,1.333286
103.742,1.333286
103.742,1.3287759
103.7375,1.333286
103.742,1.333286
103.742,1.3377962
103.7375,1.3377962
103.7375,1.333286
103.742,1.333286
103.7465,1.333286
103.7465,1.3377962
103.742,1.3377962
103.742,1.333286
103.73705,1.3283248
103.742,1.3283248
103.742,1.333286
103.73705,1.333286
103.73705,1.3283248
103.742,1.3283248
103.74695,1.3283248
103.74695,1.333286
103.742,1.333286
103.742,1.3283248
103.73705,1.333286
103.742,1.333286
103.742,1.3382472
103.73705,1.3382472
103.73705,1.333286
103.742,1.333286
103.74695,1.333286
103.74695,1.3382472
103.742,1.3382472
103.742,1.333286
103.73656,1.3278288
103.742,1.3278288
103.742,1.333286
103.73656,1.333286
103.73656,1.3278288
103.742,1.3278288
103.747444,1.3278288
103.747444,1.333286
103.742,1.333286
103.742,1.3278288
103.73656,1.333286
103.742,1.333286
103.742,1.3387434
103.73656,1.3387434
103.73656,1.333286
103.742,1.333286
103.747444,1.333286
103.747444,1.3387434
103.742,1.3387434
103.742,1.333286
103.736015,1.327283
103.742,1.327283
103.742,1.333286
103.736015,1.333286
103.736015,1.327283
103.742,1.327283
103.74798,1.327283
103.74798,1.333286
103.742,1.333286
103.742,1.327283
103.736015,1.333286
103.742,1.333286
103.742,1.3392892
103.736015,1.3392892
103.736015,1.333286
103.742,1.333286
103.74798,1.333286
103.74798,1.3392892
103.742,1.3392892
103.742,1.333286
103.73541,1.3266827
103.742,1.3266827
103.742,1.333286
103.73541,1.333286
103.73541,1.3266827
103.742,1.3266827
103.74857,1.3266827
103.74857,1.333286
103.742,1.333286
103.742,1.3266827
103.73541,1.333286
103.742,1.333286
103.742,1.3398894
103.73541,1.3398894
103.73541,1.333286
103.742,1.333286
103.74857,1.333286
103.74857,1.3398894
103.742,1.3398894
103.742,1.333286
103.73476,1.3260223
103.742,1.3260223
103.742,1.333286
103.73476,1.333286
103.73476,1.3260223
103.742,1.3260223
103.74924,1.3260223
103.74924,1.333286
103.742,1.333286
103.742,1.3260223
103.73476,1.333286
103.742,1.333286
103.742,1.3405498
103.73476,1.3405498
103.73476,1.333286
103.742,1.333286
103.74924,1.333286
103.74924,1.3405498
103.742,1.3405498
103.742,1.333286
103.73403,1.325296
103.742,1.325296
103.742,1.333286
103.73403,1.333286
103.73403,1.325296
103.742,1.325296
103.74997,1.325296
103.74997,1.333286
103.742,1.333286
103.742,1.325296
103.73403,1.333286
103.742,1.333286
103.742,1.3412762
103.73403,1.3412762
103.73403,1.333286
103.742,1.333286
103.74997,1.333286
103.74997,1.3412762
103.742,1.3412762
103.742,1.333286
103.73324,1.324497
103.742,1.324497
103.742,1.333286
103.73324,1.333286
103.73324,1.324497
103.742,1.324497
103.750755,1.324497
103.750755,1.333286
103.742,1.333286
103.742,1.324497
103.73324,1.333286
103.742,1.333286
103.742,1.3420751
103.73324,1.3420751
103.73324,1.333286
103.742,1.333286
103.750755,1.333286
103.750755,1.3420751
103.742,1.3420751
103.742,1.333286
103.73403,1.325296
103.742,1.325296
103.742,1.333286
103.73403,1.333286
103.73403,1.325296
103.742,1.325296
103.74997,1.325296
103.74997,1.333286
103.742,1.333286
103.742,1.325296
103.73403,1.333286
103.742,1.333286
103.742,1.3412762
103.73403,1.3412762
103.73403,1.333286
103.742,1.333286
103.74997,1.333286
103.74997,1.3412762
103.742,1.3412762
103.742,1.333286
103.73476,1.3260223
103.742,1.3260223
103.742,1.333286
103.73476,1.333286
103.73476,1.3260223
103.742,1.3260223
103.74924,1.3260223
103.74924,1.333286
103.742,1.333286
103.742,1.3260223
103.73476,1.333286
103.742,1.333286
103.742,1.3405498
103.73476,1.3405498
103.73476,1.333286
103.742,1.333286
103.74924,1.333286
103.74924,1.3405498
103.742,1.3405498
103.742,1.333286
103.73541,1.3266827
103.742,1.3266827
103.742,1.333286
103.73541,1.333286
103.73541,1.3266827
103.742,1.3266827
103.74857,1.3266827
103.74857,1.333286
103.742,1.333286
103.742,1.3266827
103.73541,1.333286
103.742,1.333286
103.742,1.3398894
103.73541,1.3398894
103.73541,1.333286
103.742,1.333286
103.74857,1.333286
103.74857,1.3398894
103.742,1.3398894
103.742,1.333286
103.736015,1.327283
103.742,1.327283
103.742,1.333286
103.736015,1.333286
103.736015,1.327283
103.742,1.327283
103.74798,1.327283
103.74798,1.333286
103.742,1.333286
103.742,1.327283
103.736015,1.333286
103.742,1.333286
103.742,1.3392892
103.736015,1.3392892
103.736015,1.333286
103.742,1.333286
103.74798,1.333286
103.74798,1.3392892
103.742,1.3392892
103.742,1.333286
103.73656,1.3278288
103.742,1.3278288
103.742,1.333286
103.73656,1.333286
103.73656,1.3278288
103.742,1.3278288
103.747444,1.3278288
103.747444,1.333286
103.742,1.333286
103.742,1.3278288
103.73656,1.333286
103.742,1.333286
103.742,1.3387434
103.73656,1.3387434
103.73656,1.333286
103.742,1.333286
103.747444,1.333286
103.747444,1.3387434
103.742,1.3387434
103.742,1.333286
103.73705,1.3283248
103.742,1.3283248
103.742,1.333286
103.73705,1.333286
103.73705,1.3283248
103.742,1.3283248
103.74695,1.3283248
103.74695,1.333286
103.742,1.333286
103.742,1.3283248
103.73705,1.333286
103.742,1.333286
103.742,1.3382472
103.73705,1.3382472
103.73705,1.333286
103.742,1.333286
103.74695,1.333286
103.74695,1.3382472
103.742,1.3382472
103.742,1.333286
103.7375,1.3287759
103.742,1.3287759
103.742,1.333286
103.7375,1.333286
103.7375,1.3287759
103.742,1.3287759
103.7465,1.3287759
103.7465,1.333286
103.742,1.333286
103.742,1.3287759
103.7375,1.333286
103.742,1.333286
103.742,1.3377962
103.7375,1.3377962
103.7375,1.333286
103.742,1.333286
103.7465,1.333286
103.7465,1.3377962
103.742,1.3377962
103.742,1.333286
103.73705,1.3283248
103.742,1.3283248
103.742,1.333286
103.73705,1.333286
103.73705,1.3283248
103.742,1.3283248
103.74695,1.3283248
103.74695,1.333286
103.742,1.333286
103.742,1.3283248
103.73705,1.333286
103.742,1.333286
103.742,1.3382472
103.73705,1.3382472
103.73705,1.333286
103.742,1.333286
103.74695,1.333286
103.74695,1.3382472
103.742,1.3382472
103.742,1.333286
103.73656,1.3278288
103.742,1.3278288
103.742,1.333286
103.73656,1.333286
103.73656,1.3278288
103.742,1.3278288
103.747444,1.3278288
103.747444,1.333286
103.742,1.333286
103.742,1.3278288
103.73656,1.333286
103.742,1.333286
103.742,1.3387434
103.73656,1.3387434
103.73656,1.333286
103.742,1.333286
103.747444,1.333286
103.747444,1.3387434
103.742,1.3387434
103.742,1.333286
103.736015,1.327283
103.742,1.327283
103.742,1.333286
103.736015,1.333286
103.736015,1.327283
103.742,1.327283
103.74798,1.327283
103.74798,1.333286
103.742,1.333286
103.742,1.327283
103.736015,1.333286
103.742,1.333286
103.742,1.3392892
103.736015,1.3392892
103.736015,1.333286
103.742,1.333286
103.74798,1.333286
103.74798,1.3392892
103.742,1.3392892
103.742,1.333286
103.73541,1.3266827
103.742,1.3266827
103.742,1.333286
103.73541,1.333286
103.73541,1.3266827
103.742,1.3266827
103.74857,1.3266827
103.74857,1.333286
103.742,1.333286
103.742,1.3266827
103.73541,1.333286
103.742,1.333286
103.742,1.3398894
103.73541,1.3398894
103.73541,1.333286
103.742,1.333286
103.74857,1.333286
103.74857,1.3398894
103.742,1.3398894
103.742,1.333286
103.73476,1.3260223
103.742,1.3260223
103.742,1.333286
103.73476,1.333286
103.73476,1.3260223
103.742,1.3260223
103.74924,1.3260223
103.74924,1.333286
103.742,1.333286
103.742,1.3260223
103.73476,1.333286
103.742,1.333286
103.742,1.3405498
103.73476,1.3405498
103.73476,1.333286
103.742,1.333286
103.74924,1.333286
103.74924,1.3405498
103.742,1.3405498
103.742,1.333286
103.73403,1.325296
103.742,1.325296
103.742,1.333286
103.73403,1.333286
103.73403,1.325296
103.742,1.325296
103.74997,1.325296
103.74997,1.333286
103.742,1.333286
103.742,1.325296
103.73403,1.333286
103.742,1.333286
103.742,1.3412762
103.73403,1.3412762
103.73403,1.333286
103.742,1.333286
103.74997,1.333286
103.74997,1.3412762
103.742,1.3412762
103.742,1.333286
103.73324,1.324497
103.742,1.324497
103.742,1.333286
103.73324,1.333286
103.73324,1.324497
103.742,1.324497
103.750755,1.324497
103.750755,1.333286
103.742,1.333286
103.742,1.324497
103.73324,1.333286
103.742,1.333286
103.742,1.3420751
103.73324,1.3420751
103.73324,1.333286
103.742,1.333286
103.750755,1.333286
103.750755,1.3420751
103.742,1.3420751
103.742,1.333286
103.73235,1.323618
103.742,1.323618
103.742,1.333286
103.73235,1.333286
103.73235,1.323618
103.742,1.323618
103.751625,1.323618
103.751625,1.333286
103.742,1.333286
103.742,1.323618
103.73235,1.333286
103.742,1.333286
103.742,1.3429539
103.73235,1.3429539
103.73235,1.333286
103.742,1.333286
103.751625,1.333286
103.751625,1.3429539
103.742,1.3429539
103.742,1.333286
103.73324,1.324497
103.742,1.324497
103.742,1.333286
103.73324,1.333286
103.73324,1.324497
103.742,1.324497
103.750755,1.324497
103.750755,1.333286
103.742,1.333286
103.742,1.324497
103.73324,1.333286
103.742,1.333286
103.742,1.3420751
103.73324,1.3420751
103.73324,1.333286
103.742,1.333286
103.750755,1.333286
103.750755,1.3420751
103.742,1.3420751
103.742,1.333286
103.73403,1.325296
103.742,1.325296
103.742,1.333286
103.73403,1.333286
103.73403,1.325296
103.742,1.325296
103.74997,1.325296
103.74997,1.333286
103.742,1.333286
103.742,1.325296
103.73403,1.333286
103.742,1.333286
103.742,1.3412762
103.73403,1.3412762
103.73403,1.333286
103.742,1.333286
103.74997,1.333286
103.74997,1.3412762
103.742,1.3412762
103.742,1.333286
103.73324,1.324497
103.742,1.324497
103.742,1.333286
103.73324,1.333286
103.73324,1.324497
103.742,1.324497
103.750755,1.324497
103.750755,1.333286
103.742,1.333286
103.742,1.324497
103.73324,1.333286
103.742,1.333286
103.742,1.3420751
103.73324,1.3420751
103.73324,1.333286
103.742,1.333286
103.750755,1.333286
103.750755,1.3420751
103.742,1.3420751
103.742,1.333286
103.73235,1.323618
103.742,1.323618
103.742,1.333286
103.73235,1.333286
103.73235,1.323618
103.742,1.323618
103.751625,1.323618
103.751625,1.333286
103.742,1.333286
103.742,1.323618
103.73235,1.333286
103.742,1.333286
103.742,1.3429539
103.73235,1.3429539
103.73235,1.333286
103.742,1.333286
103.751625,1.333286
103.751625,1.3429539
103.742,1.3429539
103.742,1.333286
103.73139,1.3226511
103.742,1.3226511
103.742,1.333286
103.73139,1.333286
103.73139,1.3226511
103.742,1.3226511
103.7526,1.3226511
103.7526,1.333286
103.742,1.333286
103.742,1.3226511
103.73139,1.333286
103.742,1.333286
103.742,1.3439208
103.73139,1.3439208
103.73139,1.333286
103.742,1.333286
103.7526,1.333286
103.7526,1.3439208
103.742,1.3439208
103.742,1.333286
103.73033,1.3215878
103.742,1.3215878
103.742,1.333286
103.73033,1.333286
103.73033,1.3215878
103.742,1.3215878
103.75366,1.3215878
103.75366,1.333286
103.742,1.333286
103.742,1.3215878
103.73033,1.333286
103.742,1.333286
103.742,1.3449843
103.73033,1.3449843
103.73033,1.333286
103.742,1.333286
103.75366,1.333286
103.75366,1.3449843
103.742,1.3449843
103.742,1.333286
103.729164,1.320418
103.742,1.320418
103.742,1.333286
103.729164,1.333286
103.729164,1.320418
103.742,1.320418
103.75482,1.320418
103.75482,1.333286
103.742,1.333286
103.742,1.320418
103.729164,1.333286
103.742,1.333286
103.742,1.3461542
103.729164,1.3461542
103.729164,1.333286
103.742,1.333286
103.75482,1.333286
103.75482,1.3461542
103.742,1.3461542
103.742,1.333286
103.72789,1.3191311
103.742,1.3191311
103.742,1.333286
103.72789,1.333286
103.72789,1.3191311
103.742,1.3191311
103.75611,1.3191311
103.75611,1.333286
103.742,1.333286
103.742,1.3191311
103.72789,1.333286
103.742,1.333286
103.742,1.3474408
103.72789,1.3474408
103.72789,1.333286
103.742,1.333286
103.75611,1.333286
103.75611,1.3474408
103.742,1.3474408
103.742,1.333286
103.729164,1.320418
103.742,1.320418
103.742,1.333286
103.729164,1.333286
103.729164,1.320418
103.742,1.320418
103.75482,1.320418
103.75482,1.333286
103.742,1.333286
103.742,1.320418
103.729164,1.333286
103.742,1.333286
103.742,1.3461542
103.729164,1.3461542
103.729164,1.333286
103.742,1.333286
103.75482,1.333286
103.75482,1.3461542
103.742,1.3461542
103.742,1.333286
103.73033,1.3215878
103.742,1.3215878
103.742,1.333286
103.73033,1.333286
103.73033,1.3215878
103.742,1.3215878
103.75366,1.3215878
103.75366,1.333286
103.742,1.333286
103.742,1.3215878
103.73033,1.333286
103.742,1.333286
103.742,1.3449843
103.73033,1.3449843
103.73033,1.333286
103.742,1.333286
103.75366,1.333286
103.75366,1.3449843
103.742,1.3449843
103.742,1.333286
103.73139,1.3226511
103.742,1.3226511
103.742,1.333286
103.73139,1.333286
103.73139,1.3226511
103.742,1.3226511
103.7526,1.3226511
103.7526,1.333286
103.742,1.333286
103.742,1.3226511
103.73139,1.333286
103.742,1.333286
103.742,1.3439208
103.73139,1.3439208
103.73139,1.333286
103.742,1.333286
103.7526,1.333286
103.7526,1.3439208
103.742,1.3439208
103.742,1.333286
103.73235,1.323618
103.742,1.323618
103.742,1.333286
103.73235,1.333286
103.73235,1.323618
103.742,1.323618
103.751625,1.323618
103.751625,1.333286
103.742,1.333286
103.742,1.323618
103.73235,1.333286
103.742,1.333286
103.742,1.3429539
103.73235,1.3429539
103.73235,1.333286
103.742,1.333286
103.751625,1.333286
103.751625,1.3429539
103.742,1.3429539
103.742,1.333286
103.73324,1.324497
103.742,1.324497
103.742,1.333286
103.73324,1.333286
103.73324,1.324497
103.742,1.324497
103.750755,1.324497
103.750755,1.333286
103.742,1.333286
103.742,1.324497
103.73324,1.333286
103.742,1.333286
103.742,1.3420751
103.73324,1.3420751
103.73324,1.333286
103.742,1.333286
103.750755,1.333286
103.750755,1.3420751
103.742,1.3420751
103.742,1.333286
103.73403,1.325296
103.742,1.325296
103.742,1.333286
103.73403,1.333286
103.73403,1.325296
103.742,1.325296
103.74997,1.325296
103.74997,1.333286
103.742,1.333286
103.742,1.325296
103.73403,1.333286
103.742,1.333286
103.742,1.3412762
103.73403,1.3412762
103.73403,1.333286
103.742,1.333286
103.74997,1.333286
103.74997,1.3412762
103.742,1.3412762
103.742,1.333286
103.73476,1.3260223
103.742,1.3260223
103.742,1.333286
103.73476,1.333286
103.73476,1.3260223
103.742,1.3260223
103.74924,1.3260223
103.74924,1.333286
103.742,1.333286
103.742,1.3260223
103.73476,1.333286
103.742,1.333286
103.742,1.3405498
103.73476,1.3405498
103.73476,1.333286
103.742,1.333286
103.74924,1.333286
103.74924,1.3405498
103.742,1.3405498
103.742,1.333286
103.73541,1.3266827
103.742,1.3266827
103.742,1.333286
103.73541,1.333286
103.73541,1.3266827
103.742,1.3266827
103.74857,1.3266827
103.74857,1.333286
103.742,1.333286
103.742,1.3266827
103.73541,1.333286
103.742,1.333286
103.742,1.3398894
103.73541,1.3398894
103.73541,1.333286
103.742,1.333286
103.74857,1.333286
103.74857,1.3398894
103.742,1.3398894
103.742,1.333286
103.736015,1.327283
103.742,1.327283
103.742,1.333286
103.736015,1.333286
103.736015,1.327283
103.742,1.327283
103.74798,1.327283
103.74798,1.333286
103.742,1.333286
103.742,1.327283
103.736015,1.333286
103.742,1.333286
103.742,1.3392892
103.736015,1.3392892
103.736015,1.333286
103.742,1.333286
103.74798,1.333286
103.74798,1.3392892
103.742,1.3392892
103.742,1.333286
103.73656,1.3278288
103.742,1.3278288
103.742,1.333286
103.73656,1.333286
103.73656,1.3278288
103.742,1.3278288
103.747444,1.3278288
103.747444,1.333286
103.742,1.333286
103.742,1.3278288
103.73656,1.333286
103.742,1.333286
103.742,1.3387434
103.73656,1.3387434
103.73656,1.333286
103.742,1.333286
103.747444,1.333286
103.747444,1.3387434
103.742,1.3387434
103.742,1.333286
103.73705,1.3283248
103.742,1.3283248
103.742,1.333286
103.73705,1.333286
103.73705,1.3283248
103.742,1.3283248
103.74695,1.3283248
103.74695,1.333286
103.742,1.333286
103.742,1.3283248
103.73705,1.333286
103.742,1.333286
103.742,1.3382472
103.73705,1.3382472
103.73705,1.333286
103.742,1.333286
103.74695,1.333286
103.74695,1.3382472
103.742,1.3382472
103.742,1.333286
103.7375,1.3287759
103.742,1.3287759
103.742,1.333286
103.7375,1.333286
103.7375,1.3287759
103.742,1.3287759
103.7465,1.3287759
103.7465,1.333286
103.742,1.333286
103.742,1.3287759
103.7375,1.333286
103.742,1.333286
103.742,1.3377962
103.7375,1.3377962
103.7375,1.333286
103.742,1.333286
103.7465,1.333286
103.7465,1.3377962
103.742,1.3377962
103.742,1.333286
103.73791,1.3291858
103.742,1.3291858
103.742,1.333286
103.73791,1.333286
103.73791,1.3291858
103.742,1.3291858
103.746086,1.3291858
103.746086,1.333286
103.742,1.333286
103.742,1.3291858
103.73791,1.333286
103.742,1.333286
103.742,1.3373863
103.73791,1.3373863
103.73791,1.333286
103.742,1.333286
103.746086,1.333286
103.746086,1.3373863
103.742,1.3373863
103.742,1.333286
103.7375,1.3287759
103.742,1.3287759
103.742,1.333286
103.7375,1.333286
103.7375,1.3287759
103.742,1.3287759
103.7465,1.3287759
103.7465,1.333286
103.742,1.333286
103.742,1.3287759
103.7375,1.333286
103.742,1.333286
103.742,1.3377962
103.7375,1.3377962
103.7375,1.333286
103.742,1.333286
103.7465,1.333286
103.7465,1.3377962
103.742,1.3377962
103.742,1.333286
103.73705,1.3283248
103.742,1.3283248
103.742,1.333286
103.73705,1.333286
103.73705,1.3283248
103.742,1.3283248
103.74695,1.3283248
103.74695,1.333286
103.742,1.333286
103.742,1.3283248
103.73705,1.333286
103.742,1.333286
103.742,1.3382472
103.73705,1.3382472
103.73705,1.333286
103.742,1.333286
103.74695,1.333286
103.74695,1.3382472
103.742,1.3382472
103.742,1.333286
103.73656,1.3278288
103.742,1.3278288
103.742,1.333286
103.73656,1.333286
103.73656,1.3278288
103.742,1.3278288
103.747444,1.3278288
103.747444,1.333286
103.742,1.333286
103.742,1.3278288
103.73656,1.333286
103.742,1.333286
103.742,1.3387434
103.73656,1.3387434
103.73656,1.333286
103.742,1.333286
103.747444,1.333286
103.747444,1.3387434
103.742,1.3387434
103.742,1.333286
103.736015,1.327283
103.742,1.327283
103.742,1.333286
103.736015,1.333286
103.736015,1.327283
103.742,1.327283
103.74798,1.327283
103.74798,1.333286
103.742,1.333286
103.742,1.327283
103.736015,1.333286
103.742,1.333286
103.742,1.3392892
103.736015,1.3392892
103.736015,1.333286
103.742,1.333286
103.74798,1.333286
103.74798,1.3392892
103.742,1.3392892
103.742,1.333286
103.73541,1.3266827
103.742,1.3266827
103.742,1.333286
103.73541,1.333286
103.73541,1.3266827
103.742,1.3266827
103.74857,1.3266827
103.74857,1.333286
103.742,1.333286
103.742,1.3266827
103.73541,1.333286
103.742,1.333286
103.742,1.3398894
103.73541,1.3398894
103.73541,1.333286
103.742,1.333286
103.74857,1.333286
103.74857,1.3398894
103.742,1.3398894
103.742,1.333286
103.73476,1.3260223
103.742,1.3260223
103.742,1.333286
103.73476,1.333286
103.73476,1.3260223
103.742,1.3260223
103.74924,1.3260223
