FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,Total_Leng,Shape_Leng
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),1,2,680,1583.0236481941508,1583.0253482135809
38,1,THE INFINITI - St Luke's Eldercare Ltd (Ayer Rajah),2,2,681,1583.0236481941508,1583.0253482135809
38,1,SUNGROVE - St Luke's Eldercare Ltd (Ayer Rajah),2,2,694,1592.7081298282803,1592.7098535034752
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,696,1630.7743289480102,1630.7760551806414
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,697,1634.253259668699,1634.2550423395744
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,698,1639.4205096949224,1639.422258578643
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,699,1639.977694721458,1639.9794386395733
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,700,1604.2889621821548,1604.2907083705695
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,701,1641.3381551171717,1641.3399064552257
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,702,1600.7489210330416,1600.7506674076371
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,703,1586.9537474072647,1586.955469995634
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,704,1590.2612537682337,1590.2629244245159
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,705,1593.5366239223442,1593.5383086306917
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,706,1472.2253000974727,1472.2269277510582
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,707,1475.444294076018,1475.4459039167346
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,708,1536.6203648406215,1536.6219762449657
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,709,1569.7736532636698,1569.7753007007398
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,710,1566.1737781504723,1566.1754238911528
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,711,1649.6998180902021,1649.7015538253313
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,712,1652.5475314012222,1652.549282671621
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,713,1537.048582541441,1537.050270353155
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,714,1533.718683772576,1533.7203415949655
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,715,1530.0958267385593,1530.097432684331
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,716,1526.7255456434089,1526.727188936755
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,717,1648.7667079021387,1648.7684608958093
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,718,1645.4172275516582,1645.4189870000303
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,719,1678.8326767389415,1678.8344480291516
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,720,1682.0061192454689,1682.0078920344745
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),2,2,721,1545.7171915785814,1545.7188549527307
38,1,THE INFINITI - St Luke's Eldercare Ltd (Ayer Rajah),1,2,722,1583.0236481941508,1583.0253482135809
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,754,1628.8234167744542,1628.8251578244779
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,755,1674.3432514271801,1674.344995559012
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,756,1677.5120977765507,1677.5138776238844
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,757,1708.0377509115658,1708.0395431073841
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,758,1714.6084718478226,1714.610266689165
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,759,1711.2850635109073,1711.2868772813008
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,760,1754.5896154898444,1754.5914867202775
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,761,1751.199344954797,1751.2011774167665
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,762,1671.5631589602938,1671.5648853326547
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,763,1668.320621367173,1668.3223746394244
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,764,1691.6716115404558,1691.6733633510967
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,765,1688.1948459674998,1688.1966237949994
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,766,1743.8342285893307,1743.8361100130514
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,767,1747.1854579508506,1747.1873266909122
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,768,1740.4943468113413,1740.4962141074461
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,769,1760.5964698364767,1760.5983836932444
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,770,1757.2449433205873,1757.246806606876
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,771,1685.2317393451765,1685.2335167513725
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,772,1688.5875622682918,1688.5893783036436
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,773,1698.1901272046719,1698.1919490341895
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,774,1701.5370914200132,1701.5389059351237
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,775,1715.5153115916485,1715.5171559262892
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,776,1711.844256390006,1711.8460422686444
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,777,1731.8616878932114,1731.863538906978
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,778,1735.2323385515508,1735.2341841511088
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,779,1752.2672963059642,1752.2691195854327
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,780,1755.3645675444957,1755.3664289097524
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,781,1771.9576390529962,1771.9595006445315
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,782,1708.8293834180006,1708.8311860628744
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,783,1705.650728067292,1705.652541339181
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),1,2,784,1720.7132311189273,1720.715094005869
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,845,1744.8890589197283,1744.8908774918461
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,846,1752.093082000142,1752.0949608366107
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,847,1748.474574715024,1748.4764552652887
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,859,1839.951978089114,1839.953907624005
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,860,1840.606331426353,1840.6082615420294
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,861,1838.643159253447,1838.6450876266679
38,1,HUNDRED TREES - St Luke's Eldercare Ltd (Ayer Rajah),2,2,915,1819.8741251223298,1819.8760792095632
54,1,- Loving Heart Multi-Service Centre,2,2,1993,3436.5498284677806,3436.555235146604
54,1,- Loving Heart Multi-Service Centre,1,2,2035,2448.4330627486797,2448.4368235460306
130,1,PARC OASIS - Yuhua Neighbourhood Link,2,2,2045,718.7819409841916,718.7830515547075
110,1,- Bo Tien Welfare Services Society Bo Tien Home for the Aged,2,1,2050,3283.0097801916245,3283.0160964904744
130,1,PARC OASIS - Yuhua Neighbourhood Link,1,2,2055,879.3562365795935,879.3575513876051
130,1,PARC OASIS - Yuhua Neighbourhood Link,1,2,2056,670.7614649342831,670.7625401476635
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2057,1618.2274191254062,1618.2294951215245
54,1,- Loving Heart Multi-Service Centre,2,2,2058,596.8541035018185,596.8550185117789
54,1,- Loving Heart Multi-Service Centre,1,2,2060,1442.3565148850257,1442.3585776599682
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2063,1587.2559958044205,1587.258017507732
54,1,- Loving Heart Multi-Service Centre,2,2,2064,509.78222799957854,509.7829873912098
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2067,1488.6472431185796,1488.649096071161
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2068,1568.5471177395295,1568.5490652448507
54,1,- Loving Heart Multi-Service Centre,2,2,2069,311.5903045081076,311.5907487798829
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,2,2070,1120.9701276730248,1120.9715440488371
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2072,1389.4488940273463,1389.4506049737852
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2078,1273.323918703138,1273.3254981345376
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2079,1278.420030916873,1278.4215741163302
54,1,- Loving Heart Multi-Service Centre,2,2,2080,645.1011860305154,645.1020730623645
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2085,1102.8410082044368,1102.842328783475
54,1,- Loving Heart Multi-Service Centre,2,2,2086,683.1747726807855,683.1757419659212
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2091,919.1578001932289,919.1588371506457
54,1,- Loving Heart Multi-Service Centre,2,1,2092,363.96178300915153,363.9622256962452
54,1,- Loving Heart Multi-Service Centre,1,1,2093,366.5011184024318,366.50162211879353
54,1,- Loving Heart Multi-Service Centre,1,1,2094,400.856944300902,400.857477992373
54,1,- Loving Heart Multi-Service Centre,2,1,2095,499.19621571759893,499.19686385288367
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,2,2096,283.5116790765969,283.51201177017185
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,2,2097,309.81029416826135,309.8106429373314
54,1,- Loving Heart Multi-Service Centre,1,1,2101,507.64972658639505,507.6503978500874
54,1,- Loving Heart Multi-Service Centre,1,2,2102,731.1057343529533,731.1067205420729
54,1,- Loving Heart Multi-Service Centre,1,1,2106,573.7435260326712,573.7443624358312
54,1,- Loving Heart Multi-Service Centre,1,1,2107,782.8655827679705,782.8665960660304
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2117,740.1262338452644,740.1271022555215
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2118,747.4310646366923,747.4319458756172
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2119,660.3294749966124,660.3302234999578
54,1,- Loving Heart Multi-Service Centre,1,1,2120,717.0061150817778,717.0070201103772
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,2,2121,123.24516343957632,123.24526045360687
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,1,2122,617.627560285162,617.6283474801215
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,2130,682.3673951543954,682.3681289441079
54,1,- Loving Heart Multi-Service Centre,2,1,2131,843.93464379071,843.9356816179763
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,1,2132,477.8669817482011,477.8675908905208
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2133,571.9416550260848,571.9423933555618
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,2143,624.560865460342,624.5615366197135
54,1,- Loving Heart Multi-Service Centre,2,1,2144,988.8488192556833,988.850117997795
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2145,442.9661431623743,442.96667729378686
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2146,694.9688930628208,694.9697583577341
54,1,- Loving Heart Multi-Service Centre,2,1,2158,1046.123305264048,1046.1245971105054
54,1,- Loving Heart Multi-Service Centre,2,1,2159,984.5852830794662,984.5865447683624
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2161,696.847532754317,696.8484239540018
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2162,731.5489803131111,731.5498780473494
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2163,798.7868243111395,798.7878103555963
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2176,494.3279062353605,494.32846747879466
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2177,1068.1050972098012,1068.1063519716404
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),1,1,2178,655.0483468338368,655.0491194415854
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,1,2179,724.6219949833264,724.6228738074346
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,1,2180,832.0470264329392,832.0480278476275
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2192,470.57156608843945,470.57214257154885
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2206,471.67966618125865,471.6801828283709
64,1,- Fei Yue Neighbourhood Link (Bukit Batok),2,1,2208,605.4039725573061,605.4046620719292
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2229,302.7156336355813,302.7160061390672
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2365,1202.921956682488,1202.9232738102376
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2366,1170.5811900709753,1170.5824725834127
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2367,1176.765562207888,1176.7668861824188
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2368,1114.97853240893,1114.9798127202837
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2369,1151.0677084586657,1151.0690182035285
38,1,CARABELLE - St Luke's Eldercare Ltd (Ayer Rajah),1,2,2370,1118.4669794210756,1118.4682871980135
38,1,CARABELLE - St Luke's Eldercare Ltd (Ayer Rajah),1,2,2371,1156.956160876355,1156.9574663253886
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2397,1209.1143505751454,1209.115636390246
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2398,1205.0522517654351,1205.053607544975
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2399,1159.752768941353,1159.7540367185218
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2400,1159.44679291528,1159.4480968387966
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2401,1165.3309676109818,1165.332290101767
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2402,1235.2783069862437,1235.2797056064
38,1,BOTANNIA - St Luke's Eldercare Ltd (Ayer Rajah),1,2,2403,1423.729923509068,1423.7314730409312
38,1,BOTANNIA - St Luke's Eldercare Ltd (Ayer Rajah),2,2,2404,1533.9051640711648,1533.9068180390586
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2410,1357.0349667207804,1357.03642109443
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2411,1361.1074044622721,1361.108866384779
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2412,1384.7802900844133,1384.781823102198
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2413,1388.8234274562071,1388.8249247385706
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2414,1309.7424856492164,1309.74394185535
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2415,1366.6495806378937,1366.6511293698118
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2416,1330.827759886609,1330.8292192840113
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2417,1380.8804838917706,1380.8819645222534
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2418,1361.4482272632793,1361.449735457048
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2419,1359.684610467202,1359.6860624242695
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2431,1570.9660413669706,1570.9677067508892
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2432,1444.6317224821262,1444.6332864151987
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2433,1575.6421568584599,1575.643790073796
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2434,1627.4499000726898,1627.4516058178194
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2435,1392.1123810367164,1392.1138971417372
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2436,1385.8288517683407,1385.8303373794765
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2437,1468.8583673259993,1468.859956110919
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2438,1443.223323668007,1443.2249523763066
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2439,1436.9568557140317,1436.9584300080933
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2440,1447.5392282170703,1447.5408475836753
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2441,1501.577623036563,1501.5792493143545
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2442,1501.9723755609446,1501.9740231657283
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2443,1506.405888682317,1506.4075211363215
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2444,1506.1500967625082,1506.1517300307542
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2445,1510.9641159513542,1510.9657358800991
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),2,2,2446,1552.887170315469,1552.8887946433897
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),2,2,2447,1545.7171915785814,1545.7188549527307
38,1,SUNGROVE - St Luke's Eldercare Ltd (Ayer Rajah),2,2,2467,1593.7267012352079,1593.728447915893
38,1,SUNGROVE - St Luke's Eldercare Ltd (Ayer Rajah),1,2,2468,1572.0212854127778,1572.0229701361711
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2469,1608.905088480136,1608.9067851198874
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2470,1547.5588767159513,1547.5605645176497
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2471,1549.993892522947,1549.9955547760364
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2472,1553.3583944925128,1553.3600668077763
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2473,1620.8813258302787,1620.883028480624
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2474,1620.8460923556643,1620.8477674151163
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2475,1570.4731407565785,1570.4747922370875
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2476,1566.4743134045232,1566.4760096023563
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2477,1541.3219173995633,1541.3235195247278
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2478,1539.7343606702127,1539.7360422019542
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2479,1536.1672675503057,1536.1689559389959
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2480,1532.8119356438417,1532.8135504951877
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2481,1519.5523955451238,1519.554040318577
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2482,1522.7511008180534,1522.7527349535299
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2483,1612.6021375259486,1612.603827304738
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2484,1609.261793702892,1609.2634952115404
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2485,1656.085222814109,1656.0869475304187
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2486,1659.8674911585915,1659.8691822150772
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2487,1536.9980943089797,1536.9997141703454
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2488,1533.6566759335612,1533.6582999155096
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2489,1553.660440643239,1553.662121967626
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2490,1550.3676367484757,1550.3693461355472
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2491,1668.0287727436978,1668.0304955317476
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2492,1609.04138175298,1609.0431116829507
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2493,1678.4354895020135,1678.4372815048393
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2494,1681.7726018462515,1681.774411842218
38,1,HIN SENG GARDEN - St Luke's Eldercare Ltd (Ayer Rajah),1,2,2495,1697.1171917202757,1697.118994294659
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2535,1683.6612369762481,1683.6629650506795
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2536,1686.8322526128843,1686.8340748022147
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2537,1671.5749993793936,1671.5767489055652
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2538,1697.0731241246792,1697.0749569518687
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2539,1696.374327153221,1696.3761215147572
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2540,1695.653284021065,1695.655134568349
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2541,1715.7309621218621,1715.732736884161
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2542,1712.3794227065762,1712.3812647419497
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2543,1672.0252757809433,1672.02710522728
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2544,1681.0424323134382,1681.0442525590279
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2545,1677.7275646841492,1677.7293230503262
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2546,1682.0292525559414,1682.0310403436167
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2547,1678.596673747859,1678.5983966220751
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2548,1700.0220719920192,1700.0239170011698
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2549,1695.0115771788617,1695.0133987159988
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2550,1703.1958291742392,1703.1976651730768
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2551,1738.3978927757332,1738.3997069951945
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2552,1638.861634269552,1638.863393363054
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2553,1635.5251027058973,1635.526828822577
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2554,1688.9591910921752,1688.961036332829
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2555,1689.203022496965,1689.2048474054147
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2556,1753.9079761255236,1753.9097939759347
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2557,1750.5551965667953,1750.5570509122829
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2558,1753.8735504920617,1753.8754181684465
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2559,1750.5200346615782,1750.5218695380108
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2560,1670.6478386143415,1670.6496073065666
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2561,1673.9942520294428,1673.9959893192529
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2562,1698.3997154254532,1698.4015086808577
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2563,1701.7522908618723,1701.7541502069678
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2564,1713.256627198017,1713.2584281443517
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2565,1728.35685274608,1728.3586775691178
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2566,1725.2420574792557,1725.2438611048342
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2567,1728.4509533418984,1728.45275689711
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2568,1723.7175645630793,1723.7193665850039
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2569,1712.1507372769158,1712.152571277117
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2570,1715.5003142958928,1715.5021322551795
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2571,1765.2140083296824,1765.215851718583
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2572,1768.5750444703278,1768.576892302581
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2573,1784.0110152037685,1784.0128412946374
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2574,1780.6549820158818,1780.656844960747
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2575,1763.895780607909,1763.8976821193644
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2576,1760.5343491469669,1760.5361417439199
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2577,1698.7480792912236,1698.7498447228058
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2578,1702.1080182032426,1702.109823439255
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,2,2631,1763.9639219898065,1763.9657759618804
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2633,1748.742122796615,1748.7439105770118
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,2,2637,1837.887407165271,1837.8893314766738
54,1,- Loving Heart Multi-Service Centre,2,2,3784,3458.003616188036,3458.0090782243924
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,3815,1952.2946549223896,1952.2970999882211
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,3817,1604.849723577078,1604.8517111102087
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,3822,1542.8923853823696,1542.8942365566768
130,1,PARC OASIS - Yuhua Neighbourhood Link,1,2,3823,846.601039710685,846.6023235971777
54,1,- Loving Heart Multi-Service Centre,1,2,3827,1508.3467769906724,1508.3488347285704
54,1,- Loving Heart Multi-Service Centre,2,2,3828,481.6833012658449,481.6840231761935
54,1,- Loving Heart Multi-Service Centre,1,2,3829,545.9578765191688,545.9586941853793
54,1,- Loving Heart Multi-Service Centre,1,2,3830,490.4014310765336,490.4021853689239
54,1,- Loving Heart Multi-Service Centre,2,2,3831,529.2799746642327,529.2807853683964
130,1,- Yuhua Neighbourhood Link,1,2,3832,727.114817455363,727.1159212181196
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,3836,1611.8167192245248,1611.8187623566798
54,1,WESTMERE - Loving Heart Multi-Service Centre,1,2,3837,612.5358856934449,612.5367446937253
54,1,WESTMERE - Loving Heart Multi-Service Centre,1,2,3838,422.78024569681355,422.78083599072863
54,1,WESTMERE - Loving Heart Multi-Service Centre,2,2,3839,422.78024569681355,422.78083599072863
54,1,- Loving Heart Multi-Service Centre,2,2,3840,587.0299037133736,587.0307549846168
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,3843,1509.632303836808,1509.6341860091368
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),2,1,3844,1443.4621676346565,1443.4639468668192
38,1,- St Luke's Eldercare Ltd (Ayer Rajah),1,1,3845,1506.449971720943,1506.451805572077
